id,station_id,stop_id,station_name,stop_desc,run_number,route_id,destination_id,destination_name,route_direction_code,prediction_generated,expected_arrival,is_approaching,is_scheduled,is_fit,is_delayed
1,30238,30238,47th,Service toward 95th,939,Red,30238,95th/Dan Ryan,5,2012-10-03 00:13:57-05,2012-10-03 00:16:57-05,0,0,0,0
2,30238,30238,47th,Service toward 95th,927,Red,30238,95th/Dan Ryan,5,2012-10-03 00:14:05-05,2012-10-03 00:26:05-05,0,0,0,0
3,30237,30237,47th,Service toward Howard,936,Red,30237,Howard,1,2012-10-03 00:14:38-05,2012-10-03 00:18:38-05,0,0,0,0
4,30238,30238,47th,Service toward 95th,835,Red,30238,95th/Dan Ryan,5,2012-10-03 00:26:04-05,2012-10-03 00:36:04-05,0,0,0,0
5,30238,30238,47th,Service toward 95th,834,Red,30238,95th/Dan Ryan,5,2012-10-03 00:25:25-05,2012-10-03 00:41:25-05,0,0,0,0
6,30237,30237,47th,Service toward Howard,937,Red,30237,Howard,1,2012-10-03 00:26:15-05,2012-10-03 00:30:15-05,0,0,0,0
7,30178,30178,63rd,Service toward 95th,927,Red,30178,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:30:10-05,0,0,0,0
8,30178,30178,63rd,Service toward 95th,835,Red,30178,95th/Dan Ryan,5,2012-10-03 00:26:04-05,2012-10-03 00:41:04-05,0,0,0,0
9,30177,30177,63rd,Service toward Howard,830,Red,30177,Howard,1,2012-10-03 00:26:22-05,2012-10-03 00:38:22-05,0,1,0,0
10,30192,30192,69th,Service toward 95th,939,Red,30192,95th/Dan Ryan,5,2012-10-03 00:26:17-05,2012-10-03 00:27:17-05,1,0,0,0
11,30192,30192,69th,Service toward 95th,927,Red,30192,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:35:10-05,0,0,0,0
12,30192,30192,69th,Service toward 95th,835,Red,30192,95th/Dan Ryan,5,2012-10-03 00:26:04-05,2012-10-03 00:45:04-05,0,0,0,0
13,30191,30191,69th,Service toward Howard,830,Red,30191,Howard,1,2012-10-03 00:26:22-05,2012-10-03 00:36:22-05,0,1,0,0
14,30047,30047,79th,Service toward 95th,939,Red,30047,95th/Dan Ryan,5,2012-10-03 00:26:17-05,2012-10-03 00:29:17-05,0,0,0,0
15,30047,30047,79th,Service toward 95th,927,Red,30047,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:37:10-05,0,0,0,0
16,30046,30046,79th,Service toward Howard,830,Red,30046,Howard,1,2012-10-03 00:26:21-05,2012-10-03 00:33:21-05,0,1,0,0
17,30276,30276,87th,Service toward 95th,939,Red,30276,95th/Dan Ryan,5,2012-10-03 00:26:17-05,2012-10-03 00:33:17-05,0,0,0,0
18,30276,30276,87th,Service toward 95th,927,Red,30276,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:41:10-05,0,0,0,0
19,30275,30275,87th,Service toward Howard,830,Red,30275,Howard,1,2012-10-03 00:26:22-05,2012-10-03 00:31:22-05,0,1,0,0
20,30088,30088,95th/Dan Ryan,Service toward Howard,830,Red,30088,Howard,1,2012-10-03 00:26:21-05,2012-10-03 00:29:21-05,0,1,0,0
21,30274,30274,Addison,Service toward 95th,837,Red,30274,95th/Dan Ryan,5,2012-10-03 00:26:05-05,2012-10-03 00:32:05-05,0,0,0,0
22,30274,30274,Addison,Service toward 95th,836,Red,30274,95th/Dan Ryan,5,2012-10-03 00:25:34-05,2012-10-03 00:43:34-05,0,0,0,0
23,30273,30273,Addison,Service toward Howard,932,Red,30273,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:28:42-05,0,0,0,0
24,30273,30273,Addison,Service toward Howard,934,Red,30273,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:35:12-05,0,0,0,0
25,30273,30273,Addison,Service toward Howard,935,Red,30273,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:38:08-05,0,0,0,0
26,30256,30256,Belmont,Service toward 95th/Dan Ryan,837,Red,30256,95th/Dan Ryan,5,2012-10-03 00:26:05-05,2012-10-03 00:34:05-05,0,0,0,0
27,30255,30255,Belmont,Service toward Howard,932,Red,30255,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:27:42-05,0,0,0,0
28,30255,30255,Belmont,Service toward Howard,934,Red,30255,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:34:12-05,0,0,0,0
29,30255,30255,Belmont,Service toward Howard,935,Red,30255,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:37:08-05,0,0,0,0
30,30067,30067,Berwyn,Service toward 95th,836,Red,30067,95th/Dan Ryan,5,2012-10-03 00:25:34-05,2012-10-03 00:35:34-05,0,0,0,0
31,30066,30066,Berwyn,Service toward Howard,840,Red,30066,Howard,1,2012-10-03 00:26:19-05,2012-10-03 00:30:19-05,0,0,0,0
32,30066,30066,Berwyn,Service toward Howard,932,Red,30066,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:35:42-05,0,0,0,0
33,30066,30066,Berwyn,Service toward Howard,934,Red,30066,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:42:12-05,0,0,0,0
34,30066,30066,Berwyn,Service toward Howard,935,Red,30066,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:45:08-05,0,0,0,0
35,30268,30268,Bryn Mawr,Service toward 95th,836,Red,30268,95th/Dan Ryan,5,2012-10-03 00:25:34-05,2012-10-03 00:33:34-05,0,0,0,0
36,30267,30267,Bryn Mawr,Service toward Howard,840,Red,30267,Howard,1,2012-10-03 00:26:19-05,2012-10-03 00:31:19-05,0,0,0,0
37,30267,30267,Bryn Mawr,Service toward Howard,932,Red,30267,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:36:42-05,0,0,0,0
38,30267,30267,Bryn Mawr,Service toward Howard,934,Red,30267,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:43:12-05,0,0,0,0
39,30194,30194,Cermak-Chinatown,Service toward 95th,835,Red,30194,95th/Dan Ryan,5,2012-10-03 00:26:04-05,2012-10-03 00:28:04-05,0,0,0,0
40,30194,30194,Cermak-Chinatown,Service toward 95th,834,Red,30194,95th/Dan Ryan,5,2012-10-03 00:25:25-05,2012-10-03 00:33:25-05,0,0,0,0
41,30194,30194,Cermak-Chinatown,Service toward 95th,928,Red,30194,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:44:10-05,0,0,0,0
42,30193,30193,Cermak-Chinatown,Service toward Howard,936,Red,30193,Howard,1,2012-10-03 00:25:17-05,2012-10-03 00:27:17-05,0,0,0,0
43,30193,30193,Cermak-Chinatown,Service toward Howard,937,Red,30193,Howard,1,2012-10-03 00:26:15-05,2012-10-03 00:39:15-05,0,0,0,0
44,30280,30280,Chicago,Service toward 95th,928,Red,30280,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:33:10-05,0,0,0,0
45,30280,30280,Chicago,Service toward 95th,837,Red,30280,95th/Dan Ryan,5,2012-10-03 00:26:05-05,2012-10-03 00:44:05-05,0,0,0,0
46,30279,30279,Chicago,Service toward Howard,935,Red,30279,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:29:08-05,0,0,0,0
47,30279,30279,Chicago,Service toward Howard,936,Red,30279,Howard,1,2012-10-03 00:25:17-05,2012-10-03 00:41:17-05,0,0,0,0
48,30122,30122,Clark/Division,Service toward 95th,928,Red,30122,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:31:10-05,0,0,0,0
49,30122,30122,Clark/Division,Service toward 95th,837,Red,30122,95th/Dan Ryan,5,2012-10-03 00:26:05-05,2012-10-03 00:42:05-05,0,0,0,0
50,30121,30121,Clark/Division,Service toward Howard,934,Red,30121,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:28:12-05,0,0,0,0
51,30121,30121,Clark/Division,Service toward Howard,935,Red,30121,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:31:08-05,0,0,0,0
52,30121,30121,Clark/Division,Service toward Howard,936,Red,30121,Howard,1,2012-10-03 00:25:17-05,2012-10-03 00:43:17-05,0,0,0,0
53,30234,30234,Fullerton,Service toward 95th,928,Red,30234,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:27:10-05,1,0,0,0
54,30234,30234,Fullerton,Service toward 95th,837,Red,30234,95th/Dan Ryan,5,2012-10-03 00:26:05-05,2012-10-03 00:37:05-05,0,0,0,0
55,30233,30233,Fullerton,Service toward Howard,934,Red,30233,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:32:12-05,0,0,0,0
56,30233,30233,Fullerton,Service toward Howard,935,Red,30233,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:35:08-05,0,0,0,0
57,30224,30224,Garfield,Service toward 95th,927,Red,30224,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:28:10-05,0,0,0,0
58,30224,30224,Garfield,Service toward 95th,835,Red,30224,95th/Dan Ryan,5,2012-10-03 00:26:04-05,2012-10-03 00:38:04-05,0,0,0,0
59,30224,30224,Garfield,Service toward 95th,834,Red,30224,95th/Dan Ryan,5,2012-10-03 00:25:25-05,2012-10-03 00:44:25-05,0,0,0,0
60,30223,30223,Garfield,Service toward Howard,937,Red,30223,Howard,1,2012-10-03 00:26:15-05,2012-10-03 00:28:15-05,0,0,0,0
61,30065,30065,Grand,Service toward 95th,928,Red,30065,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:34:10-05,0,0,0,0
62,30065,30065,Grand,Service toward 95th,837,Red,30065,95th/Dan Ryan,5,2012-10-03 00:26:05-05,2012-10-03 00:45:05-05,0,0,0,0
63,30064,30064,Grand,Service toward Howard,935,Red,30064,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:27:08-05,1,0,0,0
64,30064,30064,Grand,Service toward Howard,936,Red,30064,Howard,1,2012-10-03 00:25:17-05,2012-10-03 00:38:17-05,0,0,0,0
65,30148,30148,Granville,Service toward 95th,836,Red,30148,95th/Dan Ryan,5,2012-10-03 00:25:34-05,2012-10-03 00:31:34-05,0,0,0,0
66,30147,30147,Granville,Service toward Howard,931,Red,30147,Howard,1,2012-10-03 00:26:14-05,2012-10-03 00:27:14-05,1,0,0,0
67,30147,30147,Granville,Service toward Howard,840,Red,30147,Howard,1,2012-10-03 00:26:19-05,2012-10-03 00:34:19-05,0,0,0,0
68,30147,30147,Granville,Service toward Howard,932,Red,30147,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:38:42-05,0,0,0,0
69,30147,30147,Granville,Service toward Howard,934,Red,30147,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:45:12-05,0,0,0,0
70,30286,30286,Harrison,Service toward 95th,834,Red,30286,95th/Dan Ryan,5,2012-10-03 00:25:25-05,2012-10-03 00:28:25-05,0,0,0,0
71,30286,30286,Harrison,Service toward 95th,928,Red,30286,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:40:10-05,0,0,0,0
72,30285,30285,Harrison,Service toward Howard,936,Red,30285,Howard,1,2012-10-03 00:25:17-05,2012-10-03 00:32:17-05,0,0,0,0
73,30285,30285,Harrison,Service toward Howard,937,Red,30285,Howard,1,2012-10-03 00:26:15-05,2012-10-03 00:45:15-05,0,0,0,0
74,30174,30174,Howard,Service toward 95th,839,Red,30174,95th/Dan Ryan,5,2012-10-03 00:26:22-05,2012-10-03 00:38:22-05,0,1,0,0
75,30110,30110,Jackson,Service toward 95th,834,Red,30110,95th/Dan Ryan,5,2012-10-03 00:25:25-05,2012-10-03 00:27:25-05,0,0,0,0
76,30110,30110,Jackson,Service toward 95th,928,Red,30110,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:38:10-05,0,0,0,0
77,30109,30109,Jackson,Service toward Howard,936,Red,30109,Howard,1,2012-10-03 00:25:17-05,2012-10-03 00:34:17-05,0,0,0,0
78,30228,30228,Jarvis,Service toward 95th,839,Red,30228,95th/Dan Ryan,5,2012-10-03 00:26:22-05,2012-10-03 00:38:22-05,0,1,0,0
79,30227,30227,Jarvis,Service toward Howard,931,Red,30227,Howard,1,2012-10-03 00:26:14-05,2012-10-03 00:32:14-05,0,0,0,0
80,30227,30227,Jarvis,Service toward Howard,840,Red,30227,Howard,1,2012-10-03 00:26:19-05,2012-10-03 00:40:19-05,0,0,0,0
81,30227,30227,Jarvis,Service toward Howard,932,Red,30227,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:44:42-05,0,0,0,0
82,30290,30290,Lake,Service toward 95th,834,Red,30290,95th/Dan Ryan,5,2012-10-03 00:25:25-05,2012-10-03 00:26:25-05,1,0,0,0
83,30290,30290,Lake,Service toward 95th,928,Red,30290,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:36:10-05,0,0,0,0
84,30289,30289,Lake,Service toward Howard,936,Red,30289,Howard,1,2012-10-03 00:25:17-05,2012-10-03 00:36:17-05,0,0,0,0
85,30150,30150,Lawrence,Service toward 95th,836,Red,30150,95th/Dan Ryan,5,2012-10-03 00:25:34-05,2012-10-03 00:37:34-05,0,0,0,0
86,30149,30149,Lawrence,Service toward Howard,840,Red,30149,Howard,1,2012-10-03 00:26:19-05,2012-10-03 00:28:19-05,0,0,0,0
87,30149,30149,Lawrence,Service toward Howard,932,Red,30149,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:33:42-05,0,0,0,0
88,30149,30149,Lawrence,Service toward Howard,934,Red,30149,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:40:12-05,0,0,0,0
89,30149,30149,Lawrence,Service toward Howard,935,Red,30149,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:43:08-05,0,0,0,0
90,30252,30252,Loyola,Service toward 95th,836,Red,30252,95th/Dan Ryan,5,2012-10-03 00:25:34-05,2012-10-03 00:28:34-05,0,0,0,0
91,30251,30251,Loyola,Service toward Howard,931,Red,30251,Howard,1,2012-10-03 00:26:14-05,2012-10-03 00:28:14-05,0,0,0,0
92,30251,30251,Loyola,Service toward Howard,840,Red,30251,Howard,1,2012-10-03 00:26:19-05,2012-10-03 00:36:19-05,0,0,0,0
93,30251,30251,Loyola,Service toward Howard,932,Red,30251,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:40:42-05,0,0,0,0
94,30212,30212,Monroe,Service toward 95th,834,Red,30212,95th/Dan Ryan,5,2012-10-03 00:25:25-05,2012-10-03 00:27:25-05,0,0,0,0
95,30212,30212,Monroe,Service toward 95th,928,Red,30212,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:38:10-05,0,0,0,0
96,30211,30211,Monroe,Service toward Howard,936,Red,30211,Howard,1,2012-10-03 00:25:17-05,2012-10-03 00:35:17-05,0,0,0,0
97,30021,30021,Morse,Service toward 95th,836,Red,30021,95th/Dan Ryan,5,2012-10-03 00:25:34-05,2012-10-03 00:27:34-05,0,0,0,0
98,30020,30020,Morse,Service toward Howard,931,Red,30020,Howard,1,2012-10-03 00:26:14-05,2012-10-03 00:31:14-05,0,0,0,0
99,30020,30020,Morse,Service toward Howard,840,Red,30020,Howard,1,2012-10-03 00:26:19-05,2012-10-03 00:39:19-05,0,0,0,0
100,30020,30020,Morse,Service toward Howard,932,Red,30020,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:43:42-05,0,0,0,0
101,30126,30126,North/Clybourn,Service toward 95th,928,Red,30126,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:28:10-05,0,0,0,0
102,30126,30126,North/Clybourn,Service toward 95th,837,Red,30126,95th/Dan Ryan,5,2012-10-03 00:26:05-05,2012-10-03 00:39:05-05,0,0,0,0
103,30125,30125,North/Clybourn,Service toward Howard,934,Red,30125,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:30:12-05,0,0,0,0
104,30125,30125,North/Clybourn,Service toward Howard,935,Red,30125,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:33:08-05,0,0,0,0
105,30269,30269,Roosevelt,Subway service toward Howard,936,Red,30269,Howard,1,2012-10-03 00:25:17-05,2012-10-03 00:31:17-05,0,0,0,0
106,30269,30269,Roosevelt,Subway service toward Howard,937,Red,30269,Howard,1,2012-10-03 00:26:15-05,2012-10-03 00:44:15-05,0,0,0,0
107,30270,30270,Roosevelt,Subway service toward 95th,834,Red,30270,95th/Dan Ryan,5,2012-10-03 00:25:25-05,2012-10-03 00:29:25-05,0,0,0,0
108,30270,30270,Roosevelt,Subway service toward 95th,928,Red,30270,95th/Dan Ryan,5,2012-10-03 00:26:10-05,2012-10-03 00:41:10-05,0,0,0,0
109,30017,30017,Sheridan,Service toward 95th,837,Red,30017,95th/Dan Ryan,5,2012-10-03 00:26:05-05,2012-10-03 00:30:05-05,0,0,0,0
110,30017,30017,Sheridan,Service toward 95th,836,Red,30017,95th/Dan Ryan,5,2012-10-03 00:25:34-05,2012-10-03 00:41:34-05,0,0,0,0
111,30016,30016,Sheridan,Service toward Howard,932,Red,30016,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:29:42-05,0,0,0,0
112,30016,30016,Sheridan,Service toward Howard,934,Red,30016,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:36:12-05,0,0,0,0
113,30016,30016,Sheridan,Service toward Howard,935,Red,30016,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:39:08-05,0,0,0,0
114,30037,30037,Sox-35th,Service toward 95th,835,Red,30037,95th/Dan Ryan,5,2012-10-03 00:26:04-05,2012-10-03 00:32:04-05,0,0,0,0
115,30037,30037,Sox-35th,Service toward 95th,834,Red,30037,95th/Dan Ryan,5,2012-10-03 00:25:25-05,2012-10-03 00:38:25-05,0,0,0,0
116,30036,30036,Sox-35th,Service toward Howard,937,Red,30036,Howard,1,2012-10-03 00:26:15-05,2012-10-03 00:33:15-05,0,0,0,0
117,30170,30170,Thorndale,Service toward 95th,836,Red,30170,95th/Dan Ryan,5,2012-10-03 00:25:34-05,2012-10-03 00:32:34-05,0,0,0,0
118,30169,30169,Thorndale,Service toward Howard,840,Red,30169,Howard,1,2012-10-03 00:26:19-05,2012-10-03 00:33:19-05,0,0,0,0
119,30169,30169,Thorndale,Service toward Howard,932,Red,30169,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:37:42-05,0,0,0,0
120,30169,30169,Thorndale,Service toward Howard,934,Red,30169,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:44:12-05,0,0,0,0
121,30106,30106,Wilson,Service toward 95th,837,Red,30106,95th/Dan Ryan,5,2012-10-03 00:26:05-05,2012-10-03 00:27:05-05,1,0,0,0
122,30106,30106,Wilson,Service toward 95th,836,Red,30106,95th/Dan Ryan,5,2012-10-03 00:25:34-05,2012-10-03 00:38:34-05,0,0,0,0
123,30105,30105,Wilson,Service toward Howard,840,Red,30105,Howard,1,2012-10-03 00:26:19-05,2012-10-03 00:27:19-05,1,0,0,0
124,30105,30105,Wilson,Service toward Howard,932,Red,30105,Howard,1,2012-10-03 00:25:42-05,2012-10-03 00:31:42-05,0,0,0,0
125,30105,30105,Wilson,Service toward Howard,934,Red,30105,Howard,1,2012-10-03 00:26:12-05,2012-10-03 00:38:12-05,0,0,0,0
126,30105,30105,Wilson,Service toward Howard,935,Red,30105,Howard,1,2012-10-03 00:26:08-05,2012-10-03 00:41:08-05,0,0,0,0
127,30238,30238,47th,Service toward 95th,844,Red,30238,95th/Dan Ryan,5,2012-10-10 10:55:16-05,2012-10-10 11:03:16-05,0,0,0,0
128,30237,30237,47th,Service toward Howard,817,Red,30237,Howard,1,2012-10-10 10:55:41-05,2012-10-10 11:04:41-05,0,0,0,0
129,30237,30237,47th,Service toward Howard,1002,Red,30237,Howard,1,2012-10-10 10:55:34-05,2012-10-10 11:10:34-05,0,0,0,0
130,30178,30178,63rd,Service toward 95th,814,Red,30178,95th/Dan Ryan,5,2012-10-10 10:55:36-05,2012-10-10 10:57:36-05,0,0,0,0
131,30178,30178,63rd,Service toward 95th,844,Red,30178,95th/Dan Ryan,5,2012-10-10 10:55:16-05,2012-10-10 11:09:16-05,0,0,0,0
132,30177,30177,63rd,Service toward Howard,817,Red,30177,Howard,1,2012-10-10 10:55:41-05,2012-10-10 10:58:41-05,0,0,0,0
133,30177,30177,63rd,Service toward Howard,1002,Red,30177,Howard,1,2012-10-10 10:55:34-05,2012-10-10 11:05:34-05,0,0,0,0
134,30192,30192,69th,Service toward 95th,903,Red,30192,95th/Dan Ryan,5,2012-10-10 10:55:29-05,2012-10-10 10:58:29-05,0,0,0,0
135,30192,30192,69th,Service toward 95th,814,Red,30192,95th/Dan Ryan,5,2012-10-10 10:55:36-05,2012-10-10 11:02:36-05,0,0,0,0
136,30192,30192,69th,Service toward 95th,844,Red,30192,95th/Dan Ryan,5,2012-10-10 10:55:16-05,2012-10-10 11:14:16-05,0,0,0,0
137,30191,30191,69th,Service toward Howard,817,Red,30191,Howard,1,2012-10-10 10:55:41-05,2012-10-10 10:56:41-05,1,0,0,0
138,30191,30191,69th,Service toward Howard,1002,Red,30191,Howard,1,2012-10-10 10:55:34-05,2012-10-10 11:01:34-05,0,0,0,0
139,30047,30047,79th,Service toward 95th,818,Red,30047,95th/Dan Ryan,5,2012-10-10 10:55:41-05,2012-10-10 10:56:41-05,1,0,0,0
140,30047,30047,79th,Service toward 95th,819,Red,30047,95th/Dan Ryan,5,2012-10-10 10:54:59-05,2012-10-10 10:57:59-05,0,0,0,0
141,30047,30047,79th,Service toward 95th,903,Red,30047,95th/Dan Ryan,5,2012-10-10 10:55:29-05,2012-10-10 11:01:29-05,0,0,0,0
142,30047,30047,79th,Service toward 95th,814,Red,30047,95th/Dan Ryan,5,2012-10-10 10:55:36-05,2012-10-10 11:05:36-05,0,0,0,0
143,30046,30046,79th,Service toward Howard,1002,Red,30046,Howard,1,2012-10-10 10:55:34-05,2012-10-10 10:58:34-05,0,0,0,0
144,30276,30276,87th,Service toward 95th,818,Red,30276,95th/Dan Ryan,5,2012-10-10 10:55:41-05,2012-10-10 10:59:41-05,0,0,0,0
145,30276,30276,87th,Service toward 95th,819,Red,30276,95th/Dan Ryan,5,2012-10-10 10:54:59-05,2012-10-10 11:00:59-05,0,0,0,0
146,30276,30276,87th,Service toward 95th,903,Red,30276,95th/Dan Ryan,5,2012-10-10 10:55:29-05,2012-10-10 11:05:29-05,0,0,0,0
147,30276,30276,87th,Service toward 95th,814,Red,30276,95th/Dan Ryan,5,2012-10-10 10:55:36-05,2012-10-10 11:09:36-05,0,0,0,0
148,30275,30275,87th,Service toward Howard,1002,Red,30275,Howard,1,2012-10-10 10:55:34-05,2012-10-10 10:56:34-05,1,0,0,0
149,30088,30088,95th/Dan Ryan,Service toward Howard,819,Red,30088,Howard,1,2012-10-10 10:55:45-05,2012-10-10 11:02:45-05,0,1,0,0
150,30274,30274,Addison,Service toward 95th,821,Red,30274,95th/Dan Ryan,5,2012-10-10 10:54:57-05,2012-10-10 10:56:57-05,0,0,0,0
151,30274,30274,Addison,Service toward 95th,801,Red,30274,95th/Dan Ryan,5,2012-10-10 10:55:14-05,2012-10-10 11:10:14-05,0,0,0,0
152,30273,30273,Addison,Service toward Howard,803,Red,30273,Howard,1,2012-10-10 10:55:03-05,2012-10-10 10:58:03-05,0,0,0,0
153,30273,30273,Addison,Service toward Howard,813,Red,30273,Howard,1,2012-10-10 10:55:45-05,2012-10-10 11:04:45-05,0,0,0,0
154,30238,30238,47th,Service toward 95th,844,Red,30238,95th/Dan Ryan,5,2012-10-10 10:55:51-05,2012-10-10 11:03:51-05,0,0,0,0
155,30237,30237,47th,Service toward Howard,817,Red,30237,Howard,1,2012-10-10 10:55:47-05,2012-10-10 11:04:47-05,0,0,0,0
156,30237,30237,47th,Service toward Howard,1002,Red,30237,Howard,1,2012-10-10 10:55:59-05,2012-10-10 11:10:59-05,0,0,0,0
157,30178,30178,63rd,Service toward 95th,814,Red,30178,95th/Dan Ryan,5,2012-10-10 10:55:36-05,2012-10-10 10:57:36-05,0,0,0,0
158,30178,30178,63rd,Service toward 95th,844,Red,30178,95th/Dan Ryan,5,2012-10-10 10:55:51-05,2012-10-10 11:09:51-05,0,0,0,0
